#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
33020327	Mapoly0001s0116	Mapoly0001s0116.1	Mapoly0001s0116.1.p	PF15801,PF03372	PTHR12121,PTHR12121:SF34	KOG0620	3.1.13.4	K12603		AT3G58560.1		DNAse I-like superfamily protein
33020328	Mapoly0001s0116	Mapoly0001s0116.2	Mapoly0001s0116.2.p	PF15801,PF03372	PTHR12121,PTHR12121:SF34	KOG0620	3.1.13.4	K12603		AT3G58560.1		DNAse I-like superfamily protein
33020419	Mapoly0001s0117	Mapoly0001s0117.1	Mapoly0001s0117.1.p									
33020291	Mapoly0001s0118	Mapoly0001s0118.1	Mapoly0001s0118.1.p	PF00856	PTHR22884,PTHR22884:SF281		2.1.1.43		GO:0005515	AT5G42400.1	ATXR7,SDG25	SET domain protein 25
33019940	Mapoly0001s0119	Mapoly0001s0119.1	Mapoly0001s0119.1.p									
33020569	Mapoly0001s0120	Mapoly0001s0120.1	Mapoly0001s0120.1.p	PF00225	PTHR24115,PTHR24115:SF535	KOG0242	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G10180.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33020572	Mapoly0001s0120	Mapoly0001s0120.2	Mapoly0001s0120.2.p	PF00225	PTHR24115,PTHR24115:SF535	KOG0242	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G10180.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33020571	Mapoly0001s0120	Mapoly0001s0120.3	Mapoly0001s0120.3.p	PF00225	PTHR24115,PTHR24115:SF535	KOG0242	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G10180.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33020570	Mapoly0001s0120	Mapoly0001s0120.4	Mapoly0001s0120.4.p	PF00225	PTHR24115,PTHR24115:SF535	KOG0242	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G10180.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33020573	Mapoly0001s0120	Mapoly0001s0120.5	Mapoly0001s0120.5.p									
33019896	Mapoly0001s0121	Mapoly0001s0121.1	Mapoly0001s0121.1.p	PF00641	PTHR23238				GO:0008270	AT4G28990.2		RNA-binding protein-related
33020565	Mapoly0001s0122	Mapoly0001s0122.1	Mapoly0001s0122.1.p	PF00067	PTHR24296	KOG0157			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G69500.1	CYP704B1	cytochrome P450, family 704, subfamily B, polypeptide 1
33020464	Mapoly0001s0123	Mapoly0001s0123.1	Mapoly0001s0123.1.p	PF00646	PTHR32133,PTHR32133:SF111				GO:0005515	AT5G15710.1		Galactose oxidase/kelch repeat superfamily protein
33020368	Mapoly0001s0124	Mapoly0001s0124.1	Mapoly0001s0124.1.p									
33020355	Mapoly0001s0125	Mapoly0001s0125.1	Mapoly0001s0125.1.p									
33020243	Mapoly0001s0126	Mapoly0001s0126.1	Mapoly0001s0126.1.p	PF05216	PTHR12841	KOG3012				AT2G15240.1		UNC-50 family protein
33020119	Mapoly0001s0127	Mapoly0001s0127.1	Mapoly0001s0127.1.p	PF00097,PF00628	PTHR22880,PTHR22880:SF34	KOG1493		K17586	GO:0046872,GO:0005515	AT3G05670.1		RING/U-box protein
33020596	Mapoly0001s0128	Mapoly0001s0128.1	Mapoly0001s0128.1.p									
33020097	Mapoly0001s0129	Mapoly0001s0129.1	Mapoly0001s0129.1.p	PF04003,PF00400	PTHR19858			K14558	GO:0005515	AT1G15440.2	ATPWP2,PWP2	periodic tryptophan protein 2
33019903	Mapoly0001s0130	Mapoly0001s0130.1	Mapoly0001s0130.1.p	PF01619	PTHR13914,PTHR13914:SF0	KOG0186	1.5.5.2	K00318	GO:0006562,GO:0004657	AT5G38710.1		Methylenetetrahydrofolate reductase family protein
33019904	Mapoly0001s0130	Mapoly0001s0130.2	Mapoly0001s0130.2.p	PF01619	PTHR13914,PTHR13914:SF0	KOG0186	1.5.5.2	K00318	GO:0006562,GO:0004657	AT5G38710.1		Methylenetetrahydrofolate reductase family protein
33020122	Mapoly0001s0131	Mapoly0001s0131.1	Mapoly0001s0131.1.p	PF00155	PTHR11879,PTHR11879:SF1		2.6.1.1	K00811	GO:0030170,GO:0009058,GO:0008483,GO:0006520	AT4G31990.1	AAT3,ASP5,ATAAT1	aspartate aminotransferase 5
33020123	Mapoly0001s0131	Mapoly0001s0131.2	Mapoly0001s0131.2.p	PF00155	PTHR11879,PTHR11879:SF1		2.6.1.1	K00811	GO:0030170,GO:0009058,GO:0008483,GO:0006520	AT4G31990.2	AAT3,ASP5,ATAAT1	aspartate aminotransferase 5
33020230	Mapoly0001s0132	Mapoly0001s0132.1	Mapoly0001s0132.1.p	PF07767	PTHR14211	KOG2823		K14840		AT2G40430.2		
33020320	Mapoly0001s0133	Mapoly0001s0133.1	Mapoly0001s0133.1.p									
33020351	Mapoly0001s0134	Mapoly0001s0134.1	Mapoly0001s0134.1.p									
33020502	Mapoly0001s0135	Mapoly0001s0135.1	Mapoly0001s0135.1.p									
33020654	Mapoly0001s0136	Mapoly0001s0136.1	Mapoly0001s0136.1.p									
33019915	Mapoly0001s0137	Mapoly0001s0137.1	Mapoly0001s0137.1.p	PF11411,PF01331,PF00533,PF04679,PF04675	PTHR10459,PTHR10459:SF72		6.5.1.1	K10777	GO:0003910,GO:0006397,GO:0006370,GO:0004484,GO:0006310,GO:0006281,GO:0003677	AT5G57160.1	ATLIG4,LIG4	DNA ligase IV
33019998	Mapoly0001s0138	Mapoly0001s0138.1	Mapoly0001s0138.1.p	PF04564,PF00514	PTHR23315,PTHR23315:SF98			K08332	GO:0016567,GO:0004842,GO:0005515	AT5G62560.1		RING/U-box superfamily protein with ARM repeat domain
33020251	Mapoly0001s0139	Mapoly0001s0139.1	Mapoly0001s0139.1.p	PF12796	PTHR24198	KOG4412		K06694		AT2G03430.1		Ankyrin repeat family protein
33020657	Mapoly0001s0140	Mapoly0001s0140.1	Mapoly0001s0140.1.p	PF01852,PF07059	PTHR12136,PTHR12136:SF47	KOG2761			GO:0008289	AT4G19040.3	EDR2	ENHANCED DISEASE RESISTANCE 2
33019905	Mapoly0001s0141	Mapoly0001s0141.1	Mapoly0001s0141.1.p	PF01535	PTHR24015					AT3G46870.1		Pentatricopeptide repeat (PPR) superfamily protein
33019909	Mapoly0001s0141	Mapoly0001s0141.2	Mapoly0001s0141.2.p	PF01535	PTHR24015					AT3G46870.1		Pentatricopeptide repeat (PPR) superfamily protein
33019910	Mapoly0001s0141	Mapoly0001s0141.3	Mapoly0001s0141.3.p	PF01535	PTHR24015					AT3G46870.1		Pentatricopeptide repeat (PPR) superfamily protein
33019907	Mapoly0001s0141	Mapoly0001s0141.4	Mapoly0001s0141.4.p	PF01535	PTHR24015					AT3G46870.1		Pentatricopeptide repeat (PPR) superfamily protein
33019908	Mapoly0001s0141	Mapoly0001s0141.5	Mapoly0001s0141.5.p	PF01535	PTHR24015					AT3G46870.1		Pentatricopeptide repeat (PPR) superfamily protein
33019906	Mapoly0001s0141	Mapoly0001s0141.6	Mapoly0001s0141.6.p	PF01535	PTHR24015					AT3G46870.1		Pentatricopeptide repeat (PPR) superfamily protein
33020019	Mapoly0001s0142	Mapoly0001s0142.1	Mapoly0001s0142.1.p	PF01753	PTHR12298,PTHR12298:SF20					AT5G50450.1		HCP-like superfamily protein with MYND-type zinc finger
33020233	Mapoly0001s0143	Mapoly0001s0143.1	Mapoly0001s0143.1.p									
33019935	Mapoly0001s0144	Mapoly0001s0144.1	Mapoly0001s0144.1.p									
33020588	Mapoly0001s0145	Mapoly0001s0145.1	Mapoly0001s0145.1.p									
33020524	Mapoly0001s0146	Mapoly0001s0146.1	Mapoly0001s0146.1.p	PF06963	PTHR11660,PTHR11660:SF53	KOG2601		K14685	GO:0034755,GO:0016021,GO:0005381	AT5G26820.1	ATIREG3,IREG3,MAR1,RTS3	iron-regulated protein 3
33020525	Mapoly0001s0146	Mapoly0001s0146.2	Mapoly0001s0146.2.p	PF06963	PTHR11660,PTHR11660:SF53	KOG2601		K14685	GO:0034755,GO:0016021,GO:0005381	AT5G26820.1	ATIREG3,IREG3,MAR1,RTS3	iron-regulated protein 3
33020490	Mapoly0001s0147	Mapoly0001s0147.1	Mapoly0001s0147.1.p	PF04535	PTHR32021,PTHR32021:SF1					AT2G28370.1		Uncharacterised protein family (UPF0497)
33020400	Mapoly0001s0148	Mapoly0001s0148.1	Mapoly0001s0148.1.p	PF00795	PTHR23088,PTHR23088:SF20	KOG0806	3.5.1.3	K13566	GO:0016810,GO:0006807	AT5G12040.1		Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein
33019941	Mapoly0001s0149	Mapoly0001s0149.1	Mapoly0001s0149.1.p	PF16487,PF16488,PF08699,PF16486,PF02170,PF02171	PTHR22891,PTHR22891:SF45			K11593	GO:0005515,GO:0003676	AT1G48410.1	AGO1	Stabilizer of iron transporter SufD / Polynucleotidyl transferase
33020000	Mapoly0001s0150	Mapoly0001s0150.1	Mapoly0001s0150.1.p									
33020369	Mapoly0001s0151	Mapoly0001s0151.1	Mapoly0001s0151.1.p	PF02416	PTHR33162,PTHR33162:SF1			K03116	GO:0015031,GO:0008565	AT5G28750.1		Bacterial sec-independent translocation protein mttA/Hcf106
33020338	Mapoly0001s0152	Mapoly0001s0152.1	Mapoly0001s0152.1.p	PF08263,PF00560,PF13855	PTHR27000	KOG0472	2.7.11.1		GO:0005515	AT5G46330.1	FLS2	Leucine-rich receptor-like protein kinase family protein
33020597	Mapoly0001s0153	Mapoly0001s0153.1	Mapoly0001s0153.1.p		PTHR37225					AT3G22210.1		
33020100	Mapoly0001s0154	Mapoly0001s0154.1	Mapoly0001s0154.1.p	PF13450	PTHR10742,PTHR10742:SF290	KOG0029	1.3.99.29			AT4G14210.1	PDE226,PDS,PDS3	phytoene desaturase 3
33020090	Mapoly0001s0155	Mapoly0001s0155.1	Mapoly0001s0155.1.p	PF01367,PF02739	PTHR10133,PTHR10133:SF22		2.7.7.7		GO:0003824,GO:0003677	AT3G52050.4		5\'-3\' exonuclease family protein
33020091	Mapoly0001s0155	Mapoly0001s0155.2	Mapoly0001s0155.2.p	PF01367,PF02739	PTHR10133,PTHR10133:SF22		2.7.7.7		GO:0003824,GO:0003677	AT3G52050.4		5\'-3\' exonuclease family protein
33020261	Mapoly0001s0156	Mapoly0001s0156.1	Mapoly0001s0156.1.p	PF09732,PF10312	PTHR21737,PTHR21737:SF4				GO:0005515	AT1G03910.1		
33020262	Mapoly0001s0156	Mapoly0001s0156.2	Mapoly0001s0156.2.p	PF09732,PF10312	PTHR21737,PTHR21737:SF4				GO:0005515	AT1G03910.1		
33020263	Mapoly0001s0156	Mapoly0001s0156.3	Mapoly0001s0156.3.p	PF09732,PF10312	PTHR21737,PTHR21737:SF4				GO:0005515	AT1G03910.1		
33019942	Mapoly0001s0157	Mapoly0001s0157.1	Mapoly0001s0157.1.p	PF13639	PTHR22763,PTHR22763:SF25			K10601	GO:0008270,GO:0005515	AT1G65040.2		RING/U-box superfamily protein
33020085	Mapoly0001s0158	Mapoly0001s0158.1	Mapoly0001s0158.1.p	PF02544	PTHR10556,PTHR10556:SF28	KOG1639	1.3.1.93,1.3.1.38	K10258	GO:0016627,GO:0016021,GO:0006629,GO:0005737	AT3G55360.1	ATTSC13,CER10,ECR,TSC13	3-oxo-5-alpha-steroid 4-dehydrogenase family protein
33020357	Mapoly0001s0159	Mapoly0001s0159.1	Mapoly0001s0159.1.p	PF00628	PTHR10615,PTHR10615:SF102				GO:0005515	AT5G24330.1	ATXR6,SDG34	ARABIDOPSIS TRITHORAX-RELATED PROTEIN 6
33020395	Mapoly0001s0160	Mapoly0001s0160.1	Mapoly0001s0160.1.p	PF06521	PTHR33649					AT5G52390.1		PAR1 protein
33020639	Mapoly0001s0161	Mapoly0001s0161.1	Mapoly0001s0161.1.p	PF00416	PTHR10871	KOG3311		K02952	GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723	AT5G14320.1		Ribosomal protein S13/S18 family
33020617	Mapoly0001s0162	Mapoly0001s0162.1	Mapoly0001s0162.1.p									
33019914	Mapoly0001s0163	Mapoly0001s0163.1	Mapoly0001s0163.1.p									
33020016	Mapoly0001s0164	Mapoly0001s0164.1	Mapoly0001s0164.1.p									
33020002	Mapoly0001s0165	Mapoly0001s0165.1	Mapoly0001s0165.1.p									
33020003	Mapoly0001s0165	Mapoly0001s0165.2	Mapoly0001s0165.2.p									
33020138	Mapoly0001s0166	Mapoly0001s0166.1	Mapoly0001s0166.1.p									
33020244	Mapoly0001s0167	Mapoly0001s0167.1	Mapoly0001s0167.1.p	PF05188,PF05190,PF05192,PF00488	PTHR11361,PTHR11361:SF21			K08740	GO:0030983,GO:0006298,GO:0005524	AT4G17380.1	ATMSH4,MSH4	MUTS-like protein 4
33020478	Mapoly0001s0168	Mapoly0001s0168.1	Mapoly0001s0168.1.p	PF01583	PTHR11055	KOG0635	2.7.1.25	K00860	GO:0005524,GO:0004020,GO:0000103	AT3G03900.1	APK3	adenosine-5\'-phosphosulfate (APS) kinase 3
33020167	Mapoly0001s0169	Mapoly0001s0169.1	Mapoly0001s0169.1.p	PF09353	PTHR34051,PTHR34051:SF2					AT1G73060.1	LPA3	Low  PSII Accumulation 3
33019917	Mapoly0001s0170	Mapoly0001s0170.1	Mapoly0001s0170.1.p		PTHR37731					AT3G09430.1		
33020326	Mapoly0001s0171	Mapoly0001s0171.1	Mapoly0001s0171.1.p									
33020466	Mapoly0001s0172	Mapoly0001s0172.1	Mapoly0001s0172.1.p									
33020513	Mapoly0001s0173	Mapoly0001s0173.1	Mapoly0001s0173.1.p									
33020623	Mapoly0001s0174	Mapoly0001s0174.1	Mapoly0001s0174.1.p	PF14383,PF12552,PF14309	PTHR21726,PTHR21726:SF30					AT3G53540.1		
33020463	Mapoly0001s0175	Mapoly0001s0175.1	Mapoly0001s0175.1.p									
33020379	Mapoly0001s0176	Mapoly0001s0176.1	Mapoly0001s0176.1.p	PF01697	PTHR21461,PTHR21461:SF12					AT2G33570.1		Domain of unknown function (DUF23)
33020380	Mapoly0001s0176	Mapoly0001s0176.2	Mapoly0001s0176.2.p	PF01697	PTHR21461,PTHR21461:SF12					AT2G33570.1		Domain of unknown function (DUF23)
33019918	Mapoly0001s0177	Mapoly0001s0177.1	Mapoly0001s0177.1.p									
33020267	Mapoly0001s0178	Mapoly0001s0178.1	Mapoly0001s0178.1.p	PF00782	PTHR10159		3.1.3.16,3.1.3.48		GO:0008138,GO:0006470	AT3G23610.3	DSPTP1	dual specificity protein phosphatase 1
33020017	Mapoly0001s0179	Mapoly0001s0179.1	Mapoly0001s0179.1.p	PF01494	PTHR10835		1.14.13.132	K00511	GO:0071949	AT1G58440.1	SQE1,XF1	FAD/NAD(P)-binding oxidoreductase family protein
33020049	Mapoly0001s0180	Mapoly0001s0180.1	Mapoly0001s0180.1.p		PTHR23272	KOG1121				AT3G42170.1		BED zinc finger ;hAT family dimerisation domain
33020118	Mapoly0001s0181	Mapoly0001s0181.1	Mapoly0001s0181.1.p	PF01912	PTHR10784	KOG3185		K03264	GO:0043022,GO:0042256	AT3G55620.1	emb1624	Translation initiation factor IF6
33020245	Mapoly0001s0182	Mapoly0001s0182.1	Mapoly0001s0182.1.p	PF00646	PTHR32133,PTHR32133:SF83				GO:0005515	AT3G61590.2	HS,HWS	Galactose oxidase/kelch repeat superfamily protein
33020383	Mapoly0001s0183	Mapoly0001s0183.1	Mapoly0001s0183.1.p	PF03006	PTHR20855,PTHR20855:SF32	KOG0748			GO:0016021	AT5G20270.1	HHP1	heptahelical transmembrane protein1
33020384	Mapoly0001s0183	Mapoly0001s0183.2	Mapoly0001s0183.2.p	PF03006	PTHR20855,PTHR20855:SF32	KOG0748			GO:0016021	AT5G20270.1	HHP1	heptahelical transmembrane protein1
33020489	Mapoly0001s0184	Mapoly0001s0184.1	Mapoly0001s0184.1.p	PF13499	PTHR10891,PTHR10891:SF290	KOG0027		K13448		AT1G32250.1		Calcium-binding EF-hand family protein
33020106	Mapoly0001s0185	Mapoly0001s0185.1	Mapoly0001s0185.1.p	PF00190	PTHR31189				GO:0045735	AT1G07750.1		RmlC-like cupins superfamily protein
33020589	Mapoly0001s0186	Mapoly0001s0186.1	Mapoly0001s0186.1.p									
33020591	Mapoly0001s0186	Mapoly0001s0186.2	Mapoly0001s0186.2.p									
33020590	Mapoly0001s0186	Mapoly0001s0186.3	Mapoly0001s0186.3.p									
33020012	Mapoly0001s0187	Mapoly0001s0187.1	Mapoly0001s0187.1.p									
33019900	Mapoly0001s0188	Mapoly0001s0188.1	Mapoly0001s0188.1.p		PTHR33737,PTHR33737:SF2					AT5G60150.1		
33019902	Mapoly0001s0188	Mapoly0001s0188.2	Mapoly0001s0188.2.p		PTHR33737,PTHR33737:SF2					AT5G60150.1		
33019901	Mapoly0001s0188	Mapoly0001s0188.3	Mapoly0001s0188.3.p		PTHR33737,PTHR33737:SF2					AT5G60150.1		
33020592	Mapoly0001s0189	Mapoly0001s0189.1	Mapoly0001s0189.1.p	PF06799	PTHR34214,PTHR34214:SF1					AT5G11840.1		Protein of unknown function (DUF1230)
33020207	Mapoly0001s0190	Mapoly0001s0190.1	Mapoly0001s0190.1.p	PF00226	PTHR24078,PTHR24078:SF272					AT4G07990.2		Chaperone DnaJ-domain superfamily protein
33020044	Mapoly0001s0191	Mapoly0001s0191.1	Mapoly0001s0191.1.p	PF00005,PF00664	PTHR24222,PTHR24222:SF22		3.6.3.43		GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810	AT1G70610.1	ATTAP1,TAP1	transporter associated with antigen processing protein 1
33019887	Mapoly0001s0192	Mapoly0001s0192.1	Mapoly0001s0192.1.p	PF02701	PTHR31089				GO:0006355,GO:0003677	AT5G39660.2	CDF2	cycling DOF factor 2
33020223	Mapoly0001s0193	Mapoly0001s0193.1	Mapoly0001s0193.1.p									
33020120	Mapoly0001s0194	Mapoly0001s0194.1	Mapoly0001s0194.1.p	PF04851,PF00385,PF00271	PTHR10799,PTHR10799:SF558		3.6.4.12		GO:0016787,GO:0005524,GO:0003677,GO:0006338,GO:0006281,GO:0004003	AT2G25170.1	CHD3,CHR6,GYM,PKL,SSL2	chromatin remodeling factor CHD3 (PICKLE)
33020440	Mapoly0001s0195	Mapoly0001s0195.1	Mapoly0001s0195.1.p	PF00134,PF16899	PTHR10026,PTHR10026:SF8	KOG2496			GO:0019901,GO:0006355,GO:0000079,GO:0070985,GO:0016538,GO:0006351	AT5G27620.1	CYCH;1	cyclin H;1
33020358	Mapoly0001s0196	Mapoly0001s0196.1	Mapoly0001s0196.1.p		PTHR37067,PTHR37067:SF2							
33020033	Mapoly0001s0197	Mapoly0001s0197.1	Mapoly0001s0197.1.p	PF05916	PTHR12772	KOG4071		K10733	GO:0006260,GO:0005634	AT3G12530.1	PSF2	PSF2
33020545	Mapoly0001s0198	Mapoly0001s0198.1	Mapoly0001s0198.1.p	PF07714	PTHR24058,PTHR24058:SF22	KOG0667	2.7.12.1	K18669	GO:0006468,GO:0004672	AT5G35980.1	YAK1	yeast YAK1-related gene 1
33020547	Mapoly0001s0198	Mapoly0001s0198.2	Mapoly0001s0198.2.p	PF07714	PTHR24058,PTHR24058:SF22	KOG0667	2.7.12.1		GO:0006468,GO:0004672	AT5G35980.1	YAK1	yeast YAK1-related gene 1
33020546	Mapoly0001s0198	Mapoly0001s0198.3	Mapoly0001s0198.3.p	PF07714	PTHR24058,PTHR24058:SF22	KOG0667	2.7.12.1	K18669	GO:0006468,GO:0004672	AT5G35980.1	YAK1	yeast YAK1-related gene 1
33020548	Mapoly0001s0198	Mapoly0001s0198.4	Mapoly0001s0198.4.p	PF07714	PTHR24058,PTHR24058:SF22	KOG0667	2.7.12.1		GO:0006468,GO:0004672	AT5G35980.1	YAK1	yeast YAK1-related gene 1
33020465	Mapoly0001s0199	Mapoly0001s0199.1	Mapoly0001s0199.1.p	PF00560,PF08263	PTHR27001,PTHR27001:SF224		2.7.11.1		GO:0005515	AT5G21090.1		Leucine-rich repeat (LRR) family protein
33019946	Mapoly0001s0200	Mapoly0001s0200.1	Mapoly0001s0200.1.p	PF01678	PTHR31689,PTHR31689:SF0		5.1.1.7	K01778	GO:0009089,GO:0008837	AT3G53580.1		diaminopimelate epimerase family protein
33019947	Mapoly0001s0200	Mapoly0001s0200.2	Mapoly0001s0200.2.p	PF01678	PTHR31689,PTHR31689:SF0		5.1.1.7	K01778	GO:0009089,GO:0008837	AT3G53580.1		diaminopimelate epimerase family protein
33020268	Mapoly0001s0201	Mapoly0001s0201.1	Mapoly0001s0201.1.p	PF00428	PTHR21141	KOG3449		K02943		AT3G44590.2		60S acidic ribosomal protein family
33020442	Mapoly0001s0202	Mapoly0001s0202.1	Mapoly0001s0202.1.p									
33020353	Mapoly0001s0203	Mapoly0001s0203.1	Mapoly0001s0203.1.p	PF00240,PF00454	PTHR10666,PTHR10666:SF90	KOG2381	2.7.1.67		GO:0005515,GO:0016773	AT5G24240.1		Phosphatidylinositol 3- and 4-kinase ;Ubiquitin family protein
33020471	Mapoly0001s0204	Mapoly0001s0204.1	Mapoly0001s0204.1.p	PF03798	PTHR12560,PTHR12560:SF13	KOG1607		K04710	GO:0016021,GO:0005783	AT3G25540.1	LAG1	TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein
33020554	Mapoly0001s0205	Mapoly0001s0205.1	Mapoly0001s0205.1.p									
33020515	Mapoly0001s0206	Mapoly0001s0206.1	Mapoly0001s0206.1.p	PF04499	PTHR12634,PTHR12634:SF17	KOG2073		K15501		AT3G45190.1		SIT4 phosphatase-associated family protein
33019973	Mapoly0001s0207	Mapoly0001s0207.1	Mapoly0001s0207.1.p									
33019996	Mapoly0001s0208	Mapoly0001s0208.1	Mapoly0001s0208.1.p	PF10487	PTHR31431,PTHR31431:SF1	KOG4833				AT4G38760.1		Protein of unknown function (DUF3414)
33020088	Mapoly0001s0209	Mapoly0001s0209.1	Mapoly0001s0209.1.p									
33020658	Mapoly0001s0210	Mapoly0001s0210.1	Mapoly0001s0210.1.p	PF01453						AT1G78850.1		D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
33020437	Mapoly0001s0211	Mapoly0001s0211.1	Mapoly0001s0211.1.p	PF01453						AT1G78850.1		D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
33020078	Mapoly0001s0212	Mapoly0001s0212.1	Mapoly0001s0212.1.p	PF02493	PTHR23084		2.7.1.68			AT1G21980.1	ATPIP5K1,ATPIPK1,PIP5K1	phosphatidylinositol-4-phosphate 5-kinase 1
33020079	Mapoly0001s0212	Mapoly0001s0212.2	Mapoly0001s0212.2.p	PF02493	PTHR23084		2.7.1.68			AT1G21980.1	ATPIP5K1,ATPIPK1,PIP5K1	phosphatidylinositol-4-phosphate 5-kinase 1
33020605	Mapoly0001s0213	Mapoly0001s0213.1	Mapoly0001s0213.1.p	PF09753	PTHR13050			K08507		AT3G55600.1		Membrane fusion protein Use1
33020269	Mapoly0001s0214	Mapoly0001s0214.1	Mapoly0001s0214.1.p	PF00291	PTHR10314,PTHR10314:SF83	KOG1481	4.2.1.22			AT1G55880.1		Pyridoxal-5\'-phosphate-dependent enzyme family protein
33020010	Mapoly0001s0215	Mapoly0001s0215.1	Mapoly0001s0215.1.p	PF08524	PTHR15657,PTHR15657:SF1					AT4G03180.1		
33020484	Mapoly0001s0216	Mapoly0001s0216.1	Mapoly0001s0216.1.p	PF00076	PTHR24012				GO:0003676	AT4G39260.3	ATGRP8,CCR1,GR-RBP8,GRP8	cold, circadian rhythm, and RNA binding 1
33020398	Mapoly0001s0217	Mapoly0001s0217.1	Mapoly0001s0217.1.p									
33020399	Mapoly0001s0218	Mapoly0001s0218.1	Mapoly0001s0218.1.p	PF01080	PTHR10202,PTHR10202:SF13	KOG2736		K04505	GO:0016021,GO:0004190	AT1G08700.1	PS1	Presenilin-1
33020438	Mapoly0001s0219	Mapoly0001s0219.1	Mapoly0001s0219.1.p	PF01916	PTHR11703		2.5.1.46	K00809	GO:0008612	AT5G05920.1	DHS,EDA22	deoxyhypusine synthase
33020005	Mapoly0001s0220	Mapoly0001s0220.1	Mapoly0001s0220.1.p									
33020286	Mapoly0001s0221	Mapoly0001s0221.1	Mapoly0001s0221.1.p									
33020587	Mapoly0001s0222	Mapoly0001s0222.1	Mapoly0001s0222.1.p									
33019913	Mapoly0001s0223	Mapoly0001s0223.1	Mapoly0001s0223.1.p									
33020575	Mapoly0001s0224	Mapoly0001s0224.1	Mapoly0001s0224.1.p	PF00291	PTHR10314,PTHR10314:SF35		4.4.1.8	K01738		AT1G55880.1		Pyridoxal-5\'-phosphate-dependent enzyme family protein
33020650	Mapoly0001s0225	Mapoly0001s0225.1	Mapoly0001s0225.1.p									
33020217	Mapoly0001s0226	Mapoly0001s0226.1	Mapoly0001s0226.1.p	PF01566	PTHR11706,PTHR11706:SF45	KOG1291		K14513	GO:0016020,GO:0006810,GO:0005215	AT5G03280.1	ATEIN2,CKR1,EIN2,ERA3,ORE2,ORE3,PIR2	NRAMP metal ion transporter family protein
33020481	Mapoly0001s0227	Mapoly0001s0227.1	Mapoly0001s0227.1.p	PF04833	PTHR31052				GO:0031225,GO:0016049,GO:0010215	AT3G20580.1	COBL10	COBRA-like protein 10 precursor
33020561	Mapoly0001s0228	Mapoly0001s0228.1	Mapoly0001s0228.1.p	PF00613,PF00454	PTHR10048,PTHR10048:SF15		2.7.1.67	K00888	GO:0016773,GO:0048015,GO:0046854	AT1G49340.1	ATPI4K ALPHA	Phosphatidylinositol 3- and 4-kinase family protein
33020585	Mapoly0001s0229	Mapoly0001s0229.1	Mapoly0001s0229.1.p		PTHR39113,PTHR39113:SF1							
33020586	Mapoly0001s0229	Mapoly0001s0229.2	Mapoly0001s0229.2.p		PTHR39113,PTHR39113:SF1							
33020317	Mapoly0001s0230	Mapoly0001s0230.1	Mapoly0001s0230.1.p	PF04627	PTHR12448,PTHR12448:SF0	KOG3495	3.6.3.14	K02135	GO:0046961,GO:0046933,GO:0015986,GO:0000275	AT1G51650.1		ATP synthase epsilon chain, mitochondrial
33020618	Mapoly0001s0231	Mapoly0001s0231.1	Mapoly0001s0231.1.p	PF11152	PTHR34943,PTHR34943:SF2					AT1G59840.1	CCB4	cofactor assembly of complex C
33020072	Mapoly0001s0232	Mapoly0001s0232.1	Mapoly0001s0232.1.p	PF00573	PTHR10746,PTHR10746:SF10	KOG1624		K02926	GO:0006412,GO:0005840,GO:0003735	AT1G07320.1	RPL4	ribosomal protein L4
33019933	Mapoly0001s0233	Mapoly0001s0233.1	Mapoly0001s0233.1.p	PF04515	PTHR12385,PTHR12385:SF47	KOG1362		K15377		AT3G15380.1		Plasma-membrane choline transporter family protein
33020509	Mapoly0001s0234	Mapoly0001s0234.1	Mapoly0001s0234.1.p	PF12352	PTHR21230,PTHR21230:SF1	KOG3251		K08496		AT2G36900.1	ATMEMB11,MEMB11	membrin 11
33019989	Mapoly0001s0235	Mapoly0001s0235.1	Mapoly0001s0235.1.p	PF03407	PTHR33604					AT5G12260.1		
33020075	Mapoly0001s0236	Mapoly0001s0236.1	Mapoly0001s0236.1.p		PTHR36003					AT1G72020.1		
33020208	Mapoly0001s0237	Mapoly0001s0237.1	Mapoly0001s0237.1.p	PF00297	PTHR11363			K02925	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT1G61580.1	ARP2,RPL3B	R-protein L3 B
